episode,reward
927,-20.4039912599572
928,-20.409951347357627
929,-20.41585183388405
930,-20.41169331554521
931,-20.41757638238976
932,-20.413400618565863
933,-20.419266612380206
934,-20.425073946256404
935,-20.41082320679384
936,-20.416714974725902
937,-20.422547824978643
938,-20.42832234672886
939,-20.39403912326157
940,-20.400098732028955
941,-20.406097744708667
942,-20.40203676726158
943,-20.388016399588967
944,-20.374136235593078
945,-20.370394873237146
946,-20.336690924504776
947,-20.34332401525973
948,-20.31989077510713
949,-20.326691867356057
950,-20.3334249486825
951,-20.340090699195674
952,-20.34668979220372
953,-20.34322289428168
954,-20.329790665338866
955,-20.336492758685477
956,-20.343127831098624
957,-20.339696552787636
958,-20.32629958725976
959,-20.333036591387163
960,-20.339706225473293
961,-20.33630916321856
962,-20.332946071586374
963,-20.32961661087051
964,-20.336320444761807
965,-20.34295724031419
966,-20.349527667911048
967,-20.35603239123194
968,-20.36247206731962
969,-20.368847346646422
970,-20.37515887317996
971,-20.38140728444816
972,-20.377593211603678
973,-20.38381727948764
974,-20.369979106692764
975,-20.366279315625835
976,-20.372616522469578
977,-20.37889035724488
978,-20.385101453672434
979,-20.39125043913571
980,-20.38733793474435
981,-20.38346455539691
982,-20.38962990984294
983,-20.395733610744514
984,-20.391776274637067
985,-20.397858511890696
986,-20.39387992677179
987,-20.39994112750407
988,-20.38594171622903
989,-20.39208229906674
990,-20.398161476076073
991,-20.394179861315312
992,-20.400238062702158
993,-20.396235682075137
994,-20.402273325254384
995,-20.408250592001842
996,-20.40416808608182
997,-20.390126405221004
998,-20.396225141168795
999,-20.402262889757107
1000,-20.388240260859536
1001,-20.38435785825094
1002,-20.38051427966843
1003,-20.376709136871742
1004,-20.372942045503024
1005,-20.379212625047995
1006,-20.375420498797514
1007,-20.381666293809538
1008,-20.367849630871444
1009,-20.364171134562728
1010,-20.3605294232171
1011,-20.366924128984927
1012,-20.363254887695078
1013,-20.36962233881813
1014,-20.375926115429948
1015,-20.38216685427565
1016,-20.388345185732895
1017,-20.384461733875565
1018,-20.39061711653681
1019,-20.396710945371442
1020,-20.40274383591773
1021,-20.408716397558553
1022,-20.394629233582968
